Tip_Label,In,Aq,Vt,Ca,Ne,Fr,SETe,Herb,TrophicLevel,TrophicNiche,ForagingNiche,BLFamilyLatin,final_family
Discosura_longicaudus,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Discosura_popelairii,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Diuca_diuca,20,0,0,0,0,0,80,0,Herbivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Diuca_speculifera,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Thraupidae
Dives_atroviolaceus,20,0,20,0,20,20,20,0,Omnivore,Omnivore,NA,Icteridae,Icteridae
Dives_dives,30,0,30,0,10,20,10,0,Omnivore,Omnivore,NA,Icteridae,Icteridae
Dives_warszewiczi,50,0,10,0,0,20,20,0,Omnivore,Omnivore,NA,Icteridae,Icteridae
Dolichonyx_oryzivorus,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Icteridae,Icteridae
Doliornis_remseni,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Generalist,Cotingidae,Cotingidae
Doliornis_sclateri,20,0,0,0,0,80,0,0,Herbivore,Frugivore,Generalist,Cotingidae,Cotingidae
Dolospingus_fringilloides,10,0,0,0,0,10,80,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Thraupidae
Donacobius_atricapilla,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Mimidae,Donacobiidae
Donacospiza_albifrons,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore glean arboreal,Emberizidae,Thraupidae
Doricha_eliza,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Doricha_enicura,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Doryfera_johannae,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Doryfera_ludovicae,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Drepanoptila_holosericea,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Dromaeocercus_brunneus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Sylviidae,Locustellidae
Dromaius_novaehollandiae,20,0,0,0,0,30,30,20,Herbivore,Omnivore,NA,Dromaiidae,Casuariidae
Dromas_ardeola,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Dromadidae,Dromadidae
Dromococcyx_pavoninus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Cuculidae,Cuculidae
Dromococcyx_phasianellus,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Cuculidae,Cuculidae
Drymocichla_incana,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Cisticolidae,Cisticolidae
Drymodes_brunneopygia,80,0,0,0,0,0,20,0,Carnivore,Invertivore,Invertivore ground,Petroicidae,Petroicidae
Drymodes_superciliaris,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Petroicidae,Petroicidae
Drymophila_caudata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymophila_devillei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymophila_ferruginea,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymophila_genei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymophila_malura,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymophila_ochropyga,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymophila_rubricollis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymophila_squamata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Drymornis_bridgesii,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore ground,Dendrocolaptidae,Furnariidae
Dryocopus_galeatus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Dryocopus_hodgei,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Dryocopus_javensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Dryocopus_lineatus,80,0,0,0,0,10,10,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Dryocopus_martius,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Dryocopus_pileatus,70,0,0,0,0,20,10,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Dryocopus_schulzi,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore bark,Picidae,Picidae
Dryolimnas_cuvieri,30,50,10,10,0,0,0,0,Carnivore,Omnivore,NA,Rallidae,Rallidae
Dryoscopus_angolensis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Dryoscopus_cubla,60,0,10,0,0,20,0,10,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Dryoscopus_gambensis,90,0,0,0,0,0,0,10,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Dryoscopus_pringlii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Dryoscopus_sabini,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Dryoscopus_senegalensis,90,0,10,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Malaconotidae,Malaconotidae
Dryotriorchis_spectabilis,0,0,100,0,0,0,0,0,Carnivore,Vertivore,Vertivore perch,Accipitridae,Accipitridae
Dubusia_taeniata,40,0,0,0,0,60,0,0,Omnivore,Frugivore,Fugivore glean,Thraupidae,Thraupidae
Ducula_aenea,0,0,0,0,0,90,0,10,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_aurorae,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_badia,0,0,0,0,0,90,0,10,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_bakeri,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_basilica,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_bicolor,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_brenchleyi,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_carola,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_chalconota,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_cineracea,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_concinna,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_finschii,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_forsteni,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_galeata,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_goliath,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_lacernulata,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_latrans,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_luctuosa,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_melanochroa,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_mindorensis,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_mullerii,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_myristicivora,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_oceanica,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_pacifica,0,0,0,0,0,90,0,10,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_perspicillata,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_pickeringii,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_pinon,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_pistrinaria,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_poliocephala,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_radiata,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_rosacea,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_rubricera,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_rufigaster,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_spilorrhoa,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_subflavescens,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_whartoni,0,0,0,0,0,90,0,10,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Ducula_zoeae,0,0,0,0,0,100,0,0,Herbivore,Frugivore,Fugivore glean,Columbidae,Columbidae
Dulus_dominicus,10,0,0,0,0,70,0,20,Herbivore,Frugivore,Fugivore glean,Dulidae,Dulidae
Dumetella_carolinensis,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Invertivore glean arboreal,Mimidae,Mimidae
Dumetia_hyperythra,90,0,0,0,10,0,0,0,Carnivore,Invertivore,Invertivore ground,Timaliidae,Timaliidae
Dysithamnus_leucostictus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Thamnophilidae,Thamnophilidae
Dysithamnus_mentalis,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Dysithamnus_occidentalis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Dysithamnus_plumbeus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Dysithamnus_puncticeps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally surface,Thamnophilidae,Thamnophilidae
Dysithamnus_stictothorax,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Dysithamnus_striaticeps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Thamnophilidae,Thamnophilidae
Dysithamnus_xanthopterus,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally surface,Thamnophilidae,Thamnophilidae
Eclectus_roratus,0,0,0,0,0,40,30,30,Herbivore,Omnivore,NA,Psittacidae,Psittaculidae
Egretta_ardesiaca,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_caerulea,10,70,20,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_eulophotes,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_garzetta,10,70,20,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_gularis,10,70,20,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_novaehollandiae,10,80,0,10,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_rufescens,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_sacra,0,90,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_thula,10,70,20,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_tricolor,0,90,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Egretta_vinaceigula,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Ardeidae,Ardeidae
Elaenia_albiceps,60,0,0,0,10,30,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_chiriquensis,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Tyrannidae,Tyrannidae
Elaenia_cristata,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_dayi,70,0,0,0,0,30,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_fallax,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Invertivore sally surface,Tyrannidae,Tyrannidae
Elaenia_flavogaster,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_frantzii,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Tyrannidae,Tyrannidae
Elaenia_gigas,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_martinica,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_mesoleuca,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_obscura,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_pallatangae,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_parvirostris,70,0,0,0,0,30,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_pelzelni,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_ridleyana,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_ruficeps,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_spectabilis,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elaenia_strepera,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Elanoides_forficatus,60,0,30,0,0,10,0,0,Carnivore,Invertivore,Generalist,Accipitridae,Accipitridae
Elanus_axillaris,10,0,90,0,0,0,0,0,Carnivore,Vertivore,Vertivore air to surface,Accipitridae,Accipitridae
Elanus_caeruleus,20,0,80,0,0,0,0,0,Carnivore,Vertivore,Vertivore air to surface,Accipitridae,Accipitridae
Elanus_leucurus,0,0,100,0,0,0,0,0,Carnivore,Vertivore,Vertivore air to surface,Accipitridae,Accipitridae
Elanus_scriptus,10,0,90,0,0,0,0,0,Carnivore,Vertivore,Vertivore air to surface,Accipitridae,Accipitridae
Electron_carinatum,80,0,20,0,0,0,0,0,Carnivore,Invertivore,Generalist,Momotidae,Momotidae
Electron_platyrhynchum,80,0,20,0,0,0,0,0,Carnivore,Invertivore,Generalist,Momotidae,Momotidae
Eleoscytalopus_indigoticus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Eleoscytalopus_psychopompus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore ground,Rhinocryptidae,Rhinocryptidae
Eleothreptus_anomalus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Caprimulgidae,Caprimulgidae
Eleothreptus_candicans,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore aerial,Caprimulgidae,Caprimulgidae
Elminia_albicauda,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Monarchidae,Stenostiridae
Elminia_albiventris,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Monarchidae,Stenostiridae
Elminia_albonotata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Monarchidae,Stenostiridae
Elminia_longicauda,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Monarchidae,Stenostiridae
Elminia_nigromitrata,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Monarchidae,Stenostiridae
Elseyornis_melanops,0,90,0,0,0,0,10,0,Carnivore,Aquatic predator,Aquatic ground,Charadriidae,Charadriidae
Elvira_chionura,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Elvira_cupreiceps,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Emberiza_affinis,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Emberizidae,Emberizidae
Emberiza_aureola,50,0,0,0,0,0,30,20,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_bruniceps,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_buchanani,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_cabanisi,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Emberizidae,Emberizidae
Emberiza_caesia,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_capensis,20,0,0,0,0,10,60,10,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_chrysophrys,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_cia,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_cineracea,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_cioides,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_cirlus,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_citrinella,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_elegans,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_flaviventris,30,0,0,0,0,0,30,40,Herbivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_fucata,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_godlewskii,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_hortulana,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_impetuani,30,0,0,0,0,0,60,10,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_jankowskii,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_koslowi,30,0,0,0,0,0,60,10,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_leucocephalos,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_melanocephala,50,0,0,0,0,0,30,20,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_pallasi,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_poliopleura,20,0,0,0,0,0,60,20,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_pusilla,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_rustica,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_rutila,70,0,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore ground,Emberizidae,Emberizidae
Emberiza_schoeniclus,30,0,0,0,0,0,50,20,Herbivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_socotrana,30,0,0,0,0,0,70,0,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_spodocephala,60,10,0,0,0,0,30,0,Carnivore,Invertivore,Invertivore ground,Emberizidae,Emberizidae
Emberiza_stewarti,20,0,0,0,0,20,60,0,Herbivore,Granivore,Granivore arboreal,Emberizidae,Emberizidae
Emberiza_striolata,20,0,0,0,0,10,60,10,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_sulphurata,50,0,0,0,0,0,50,0,Omnivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_tahapisi,20,0,0,0,10,0,60,10,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_tristrami,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_variabilis,30,0,0,0,0,30,40,0,Herbivore,Omnivore,NA,Emberizidae,Emberizidae
Emberiza_vincenti,20,0,0,0,0,10,60,10,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberiza_yessoensis,30,0,0,0,0,10,60,0,Herbivore,Granivore,Granivore ground,Emberizidae,Emberizidae
Emberizoides_duidae,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Emberizoides_herbicola,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Emberizoides_ypiranganus,40,0,0,0,0,0,60,0,Omnivore,Granivore,Granivore ground,Emberizidae,Thraupidae
Embernagra_longicauda,40,0,0,0,0,40,20,0,Omnivore,Omnivore,NA,Emberizidae,Thraupidae
Embernagra_platensis,60,0,0,0,0,0,40,0,Omnivore,Invertivore,Invertivore ground,Emberizidae,Thraupidae
Emblema_pictum,20,0,0,0,0,20,60,0,Herbivore,Granivore,Granivore ground,Estrildidae,Estrildidae
Eminia_lepida,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore glean arboreal,Cisticolidae,Cisticolidae
Empidonax_affinis,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Empidonax_albigularis,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_alnorum,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_atriceps,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_difficilis,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_flavescens,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_flaviventris,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_fulvifrons,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_hammondii,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Empidonax_minimus,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_oberholseri,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_occidentalis,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_traillii,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonax_virescens,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Generalist,Tyrannidae,Tyrannidae
Empidonax_wrightii,90,0,0,0,0,10,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonomus_aurantioatrocristatus,80,0,0,0,0,20,0,0,Carnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidonomus_varius,60,0,0,0,0,40,0,0,Omnivore,Invertivore,Invertivore sally air,Tyrannidae,Tyrannidae
Empidornis_semipartitus,100,0,0,0,0,0,0,0,Carnivore,Invertivore,Invertivore sally air,Muscicapidae,Muscicapidae
Enicognathus_ferrugineus,0,0,0,0,0,30,30,40,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Enicognathus_leptorhynchus,0,0,0,0,0,30,30,40,Herbivore,Omnivore,NA,Psittacidae,Psittacidae
Enicurus_immaculatus,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Muscicapidae,Muscicapidae
Enicurus_leschenaulti,40,60,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Muscicapidae,Muscicapidae
Enicurus_maculatus,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Muscicapidae,Muscicapidae
Enicurus_ruficapillus,10,80,10,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Muscicapidae,Muscicapidae
Enicurus_schistaceus,10,90,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Muscicapidae,Muscicapidae
Enicurus_scouleri,10,80,0,0,0,0,0,10,Carnivore,Aquatic predator,Aquatic ground,Muscicapidae,Muscicapidae
Enicurus_velatus,0,100,0,0,0,0,0,0,Carnivore,Aquatic predator,Aquatic ground,Muscicapidae,Muscicapidae
Enodes_erythrophris,50,0,0,0,0,50,0,0,Omnivore,Omnivore,NA,Sturnidae,Sturnidae
Ensifera_ensifera,10,0,0,0,90,0,0,0,Herbivore,Nectarivore,Nectarivore aerial,Trochilidae,Trochilidae
Entomodestes_coracinus,30,0,0,0,0,70,0,0,Herbivore,Frugivore,Fugivore glean,Turdidae,Turdidae
Entomodestes_leucotis,20,0,0,0,0,60,20,0,Herbivore,Frugivore,Fugivore glean,Turdidae,Turdidae
Entomyzon_cyanotis,50,0,10,0,30,10,0,0,Omnivore,Omnivore,NA,Meliphagidae,Meliphagidae
Eophona_migratoria,20,0,0,0,0,30,50,0,Herbivore,Omnivore,NA,Fringillidae,Fringillidae
